 	oxsm_fc	oxsm_bh	
Fcgrt	-0.4074154836698873	0.9050486947996634	
Foxc1	0.5107071455752239	0.057384344779458474	
Fkbp10	-0.4730612371104733	0.3555106107336405	
Fdxr	0.23482173469571935	0.000033468163355702357	
Igfbp7	-0.1846007395837706	0.08560075906501953	
Fxr1	-0.7809248830473976	0.01685027611053083	
Gpam	0.10207609196296127	0.06536060230963468	
Gdi2	-0.43444609796703904	0.6545809271190426	
Arhgdib	0.39294475803444345	0.006815712196533288	
Gli3	-0.599573706874864	0.1104996851909658	
Slc20a1	-1.2167458860407476	0.00017762799184857368	
Znf148	-0.23384782965191617	0.1537137248930753	
Ddx19a	-0.5524324123683956	0.09779657827275781	
Ddx5	-0.47431398718607426	0.20943588513055417	
Hira	-0.365563634853964	0.2880808033544859	
Cbx5	-0.5451660296863872	0.13897426694262058	
Atrx	-0.16901439285262881	0.06175687397848908	
Hsph1	-0.6057701873558242	0.08117944703840617	
Itih2	-1.0944071739297427	0.00009960701066764871	
Itih3	-0.6594758103188254	0.1605294919694723	
Dnajc1	0.503586732171896	0.04875949222585054	
Mrps31	-0.16016324480830368	0.0002375501914409129	
Cd47	-0.10702856540958768	0.14389712173095978	
Itga7	-1.8863093046523012	0.000058882415914154506	
Itga6	-0.7207194868873016	0.01890077851628459	
Eif2b4	-0.575079397582133	0.3636132996235412	
Phgdh	-0.32088553030565553	0.5578240064167344	
Kif5b	-0.81223256907482	0.0011367426353366583	
Kif3b	-0.3857371894138089	0.8103943853652262	
Lasp1	-0.7545318256364866	0.15895347464799464	
Rai1	-0.1064677701277457	0.0021356164625925015	
Pdcd4	0.5559439664521153	0.00001925557381384968	
Mapk10	-1.0111425979606994	0.0017414570702325442	
A2m	-1.2170052705527192	0.0023288018231157966	
Melk	-0.5830831889859002	0.39582350725455656	
Foxc2	-0.45216542710055374	0.8308769939391094	
Myh10	-0.547605615986668	0.10622628394342579	
Mcm7	-0.10142422332257028	0.056472175750229524	
Cmc4	0.14008216956254835	0.010344962606272191	
Npm1	-0.46120809893519793	0.588097259253914	
Nnt	0.31206461692892196	0.0011680820470745632	
Notch3	-0.046524912215118445	0.006477939528397063	
Pcbp2	-0.7274038843992794	0.0010484657101174518	
Pdpn	-0.7437522527962294	0.08541740005773336	
Ctr9	-0.5463185384852487	0.03149757848705957	
Cep131	0.07068250489467555	0.06714329827152671	
Pea15	-0.7011186427200274	0.36662984549505023	
Vcan	-0.11546988389065808	0.0006530272129673798	
Map3k7	-0.6397151475982465	0.07356028801380435	
Prkci	-0.4569827695189058	0.30811389776206444	
Plcg1	-0.3448073405622192	0.07342756919860417	
Pick1	-1.221329609271489	0.03203593126959885	
Ppp1r14b	-0.9023684648671506	0.0015441474228960815	
Pon2	0.4237648330326851	0.005905867729421221	
Pon3	0.8098651221762208	0.0017507173389987001	
Srsf2	-0.49891390486355686	0.2745613793146524	
Ptpn14	-0.2480163598216111	0.3457722322195609	
Ptpn21	-0.34748822765124737	0.766651777048705	
Sin3b	0.035765704323305926	0.00461229990484553	
Dag1	-0.15156994206490076	0.008796748190086872	
Ddx3x	-0.6449016199438714	0.0016447193239468277	
Ralbp1	-0.33750253855856743	0.4267962746123875	
Sema4b	0.30220178917978213	0.00035081199934142	
Ssr4	0.035893129062729345	0.023499320423357263	
Ttf1	-0.40248353139403786	0.8092076459854908	
Snrpa	-0.4187212373409815	0.9276475955824032	
Rpa2	-0.7529689932761923	0.1461916575070883	
Birc2	0.0006040094502311175	0.000161500523650008	
Tgfb1i1	-0.8035537455573079	0.0034797473894287246	
Shh	0.09739150393812677	0.004471321830003834	
Six1	-0.9631865091166343	0.00015587686325435737	
Snrpc	-0.5743995415754874	0.08418205381906967	
Sos1	-0.40590767005399736	0.9585622917245586	
Sptbn1	-0.7220146216611071	0.016356298961313652	
Sprr1a	-5.231442740451041	0.005225642040982661	
Med22	-0.8545548687015159	0.00036520864751470587	
Ss18	-0.6128568899993287	0.21691377313150018	
Taf6	-0.453700903804149	0.1585401888770316	
Tgfbr2	-0.1348118063182579	0.024565344594075347	
Tgoln1	-0.26887267680434784	0.12081666913499568	
Trim28	-0.3906725648084809	0.4624098805690745	
Tsn	-0.2563808561359956	0.02993240968652311	
Tfrc	-0.2089865694704309	0.2624325863032199	
Fstl1	-0.8115739014537249	0.08740827863468988	
Ddr2	-0.14228395339652036	0.04423919300839471	
Snrnp70	-0.2428191720022987	0.017666817198545275	
Zrsr2	-0.3390780607255952	0.17487716558569652	
Supt6h	-0.6184221410505961	0.03915405098233905	
Zpr1	-0.5435954729532257	0.14680771560359787	
Atm	0.35793137813328635	0.001689848958027383	
Phlda1	-1.5901090782968297	0.00003412415161963984	
Tpd52	-1.4360384313598356	0.000038732057590421636	
Irak1	-0.03989914452637535	0.018098167021671763	
Speg	-0.38214175388587657	0.5202312116325832	
Ppp1r13b	-0.4351596620559479	0.8401716601752249	
Sorbs1	-0.9900786011620918	0.008008639612252604	
Sorbs1	-0.9135484546369196	0.03024013311763687	
Dbnl	-0.13165051154011195	0.010175151511792718	
Sh3gl1	-0.5877784167096751	0.02866172574743084	
Ostf1	-0.1600011552129339	0.014097792322812875	
Ndufa4	-0.12101038274619266	0.2793915636148082	
Cstb	-0.3762870250516293	0.6985511057628506	
Smad2	-0.5618574598616995	0.272371533100185	
Ndrg1	-0.8315759740081275	0.0023850019525703705	
Tle1	-0.6327453260275835	0.15846714997111686	
Fkbp3	-0.24716797868872006	0.0018466302425602652	
Vat1	-0.6465701406749166	0.009786135561226917	
Itga3	-0.5856707254323781	0.3572338623844828	
Vps72	-0.43820169104958295	0.774934709019732	
Spen	-0.6656969435865266	0.039546208249229775	
Zfp91	-0.219198865013102	0.13075515711074087	
Zyx	-0.35119689549575134	0.7194993968527296	
Ift52	-0.239693336235039	0.11776303520568067	
Ppp3r1	0.0005577211568129788	3.5970850300441464e-7	
Commd3	-0.6855405858660895	0.05484533666622495	
Mapk3	-0.09594450734519186	0.009812987980757536	
Nup62	-0.7659070211190798	0.000030026437493999148	
Polr2k	-0.22472585585583757	0.2061968806617144	
Sdpr	0.022613277016997654	0.3468582033138119	
Map2k2	-0.7795287280258468	0.008978563976077159	
Mef2d	-0.6235937748370515	0.001819408342527316	
Rab34	0.2896637783880092	6.807736179364806e-7	
Crk	-0.6091028658953763	0.009284358771552023	
Raly	-0.5185250794404974	0.023969575310701697	
Phc1	0.09005344061960871	0.007822963732550014	
Tfe3	0.20207132747136997	0.0001700614625421444	
Ccdc18	-0.10850795770492659	0.05199163797556752	
Utp14a	-0.04586490852068435	0.000807990842746058	
Aebp1	-0.23016383357175274	0.19776549164451004	
Arl13b	-0.19295736567289223	0.34891621588944105	
Pan3	-0.6422061912839837	0.0457078693512724	
Trim24	-0.061023621556993715	0.00037050247959680746	
Runx3	-0.544061682614833	0.5382095956174899	
Maoa	0.8393968636154778	0.0031198730725143843	
Sema4c	-0.6661231193024105	0.004985570648892523	
Btf3	-0.5264989721616731	0.03973695251889399	
Aga	0.25816002644510716	0.0002800678610395422	
Agtpbp1	-0.17387682146029385	0.013271502433312838	
Ly6e	-0.7729105825287212	0.017962094802466227	
Cdk6	-1.3205074439393	0.000037082603887159505	
Xpa	-0.7523418969980314	0.02874273130214318	
Tm4sf1	0.19335437147616596	0.02813996282826577	
Surf4	0.17975638930744076	0.04059783750870929	
Ntan1	-0.5956655802323877	0.10958372765061916	
Zeb1	-0.06849149270868107	0.009191279819801971	
Piga	0.21890119930604968	0.022256750277578844	
Stxbp2	-2.112887099764226	0.00001668221364548435	
Sqstm1	-0.6316360099321767	0.022786965163501715	
Bcl2l1	0.1158971786347017	0.002934008336969386	
Fkbp5	-0.501254567119651	0.5564151411752387	
Cyp1b1	0.9761665221953236	0.0003666639357451888	
Atp7a	-0.591612256723925	0.002494250684806201	
Hspe1	-0.35298504548692133	0.2806250078375505	
Ugt1a6	3.0083903651137973	0.00850744923765582	
Adh7	1.3560200592713223	0.00438575398897293	
Sord	0.6862932933653597	0.000022334259906891988	
Mrc2	0.5735521398039031	0.03880454368003988	
Ptprd	-1.1701212392533262	0.007142857459459125	
Top2b	0.05578708538091338	0.21214530703227932	
Ptpn13	-0.33708668188396274	0.48951895613280405	
Tpp2	-0.4791185274459373	0.19637018924470867	
Gk	0.4792341580061627	0.0000016330062921996453	
Atp2a3	-2.8141124244253226	0.10923909778056815	
Sdc3	0.10385623131982259	0.010700976691828819	
Guk1	-0.20661787014892152	0.006391490196202392	
Gpd2	-0.49209501399026073	0.315981166552584	
Hist2h2ab	-0.1650965145820245	0.1676164563815627	
Hist2h2be	-1.4927887446886505	0.0000173737324218759	
Nqo1	0.7853727062960921	0.11454614602109561	
Srm	-0.3298586005675727	0.5184501405694851	
Ugt8	-0.5039232518365722	0.39237863154727376	
Rbl1	-0.24109719604410795	0.04082973100772473	
Vcl	-1.0678001620995707	0.001050842762715736	
Tgfbr1	-0.39037589181789184	0.9031298229546311	
Cr1l	0.1755212058404765	0.03194708796322103	
Gart	-0.36425208490540156	0.473796589386298	
Retsat	1.1502765595957494	0.00013719042859144893	
Wapal	-0.6510295735693928	0.0295230228057473	
Rbm12b2	-0.9036857581215127	0.0052472796966863255	
Fgfr1op	-0.5575572783077549	0.07446079193526282	
Plekhg5	-0.054463625989168235	0.01820032292016223	
Bcl9l	-0.46052280748137875	0.553303061305866	
Papd5	-0.33705398894392036	0.3328651057213737	
Crtc1	-0.2811743558770187	0.06687242662143865	
Rab3ip	-0.2644621256580562	0.33922193360321784	
Cltc	-0.49452947667959185	0.05921883587008073	
Fnip1	-0.38434068086597956	0.8460396026275575	
Kiaa1549	1.2409692492790665	0.0007986371496711613	
Atg9a	-0.1557821319201434	0.0002154161664756421	
Fam65a	-0.7487750364165413	0.008705870889960736	
Zc4h2	-0.7374403813062531	0.0017151877393724224	
Spty2d1	-0.8023323435142321	0.006671466455511702	
Pkp4	-0.8444831058728881	0.00884387414406239	
Galk2	-0.5120485625557454	0.5567449127279294	
Ahcyl2	-0.28473082737568695	0.1349980699425413	
Mars	-0.2909154063191282	0.34562665966772377	
Apex2	-0.731503585465142	0.001093714391220892	
Mex3b	-1.6484855699083882	0.00003811627619973969	
Peak1	-0.195365132042589	0.030964728362412288	
Pwwp2a	-0.39585505421307426	0.9151147309254745	
Mysm1	-0.3426245889613435	0.6680686084648304	
Znf512	-0.15927676621149522	0.2456815938153508	
Cdk13	-0.4246568805266485	0.896804306032749	
Lrrcc1	-0.4091269031756501	0.9325504808265274	
Gpalpp1	-0.6457237395684925	0.13256060991174334	
Arhgap23	-0.07746901335032548	0.00010552698095017804	
Sh3rf1	-0.952745074175151	0.0008905492860075938	
Kiaa1432	-0.249548178863139	0.006846753539390914	
Jmjd1c	-0.9184562883203964	0.0008684997355970904	
Gnptab	0.3706414038903937	0.006195058950107158	
Myof	0.37293630877572154	0.011759568694642153	
Pnkd	0.10312384381432885	0.0069717635539562105	
Kiaa1161	-1.0763543907318245	0.03597903296461945	
Isy1	-0.6625770689971846	0.0050907527161859235	
Fam208a	-0.5728314812031534	0.5356640760426463	
Pdzrn3	0.6949018370525285	0.000134371010471909	
Hbs1l	-0.6288883374636219	0.16658817993428662	
Ehbp1	0.06878432082946051	0.00001710878867230231	
Morc2a	-0.6551215591402241	0.0006970703303758889	
Tmcc1	-0.5348795717621396	0.5886452436817462	
Kiaa0754	-1.1999943292841275	0.000001926439842999614	
Kiaa0753	-0.1967195181556372	0.03373731941038587	
Ltn1	-0.25853096982535023	0.09455846988616562	
Ppp1r26	-0.8799116063078072	0.002659997813252675	
Pds5a	0.1074020970920803	0.0781280799612664	
Swap70	0.23711264372399127	0.0011272779516556732	
N4bp1	-0.6783776630752336	0.003906682468319616	
Atrnl1	-0.20417445591771274	0.12178996796014697	
Armcx2	0.17625362956173543	0.0018495551244229282	
Cep170	-0.4953931208940513	0.11347579515653253	
Cdc5l	-0.15646166360153801	0.122260189088638	
Fam179b	-0.015721877542358858	0.11710909242583127	
Cep290	-0.5711599668411835	0.013358380885637644	
Larp4b	-0.5768858702964765	0.0042812217599845015	
FAM120A	-0.07625847488847566	0.00006176489483982423	
Usp7	-0.5245048940258021	0.20798134868112134	
Ces5a	-0.09172556536080362	0.4383250131607639	
Ddx11	-0.431869345739462	0.84822404899283	
Ncapg2	-0.22099330393436162	0.09560053741878279	
Arhgap21	-0.5698521900189129	0.0010690611239343663	
Helz	-0.43044498129506453	0.9199863501585511	
Ncoa7	-0.881670574271939	0.008412363912985941	
	-0.6816675244220873	0.01406229697101106	
Nop58	0.2885030696316815	0.04346208223859251	
Megf10	-0.5834857036440748	0.31384053282181257	
Scaf8	-0.5102946547600454	0.03156819044624044	
Mum1	0.044589092359186844	0.07216773459444169	
Wls	0.30690102707110334	0.028104189112121276	
Pfkfb4	-0.660733516147934	0.10074764169913458	
Lemd2	0.9086634432875413	0.003772757030632335	
Enpp3	0.6377122697572126	0.017837697185782056	
Gpr126	-1.0226288538579258	0.039308298570797984	
Scap	0.47995820875014383	0.007994370419244516	
Nomo1	0.18597098592158462	0.004521069743760186	
Btbd11	-0.588093999245442	0.5947562533865871	
Nckap5l	-1.4652297445911195	0.0016519116122488528	
Kdsr	0.9004067408464415	0.00971802026275275	
Ralgapa1	-0.16486806509434035	0.16116801736048092	
Jade3	-0.9038895470513771	0.00005387584014933685	
Chpf	-0.5750516803391692	0.435833983723383	
Gpsm1	-1.3294262879083387	0.00012648176621845046	
Tpm4	-0.6707632098549055	0.06572916625005136	
Cltb	-0.2774398554190188	0.11163738761456873	
Zzz3	-0.5456797373844741	0.04212813015181346	
Exoc3	-0.11267003312690277	0.014481753171612778	
Mvb12b	0.11070840613062279	0.050609436948032764	
Atg16l2	-0.545329893216607	0.10693336361201532	
KRT80	-1.6167942229937498	0.000011401906975384918	
Nipbl	0.009584777051881679	0.01835049093861478	
Pdcd11	0.31457476487441305	0.054881666287717526	
Mapkbp1	0.0018628252299756542	0.13432947200598236	
Fam134a	0.6503901666782519	0.003582235780978323	
Ltv1	-0.852727705260531	0.0027268835494689385	
G6pc3	0.9466297203036648	0.003287979240334473	
Npepl1	0.028614016391272902	0.034502978263459015	
Glt8d1	-0.3316950456928911	0.5340095779347745	
Rragb	-0.7619679914767096	0.0009148098662372727	
U2surp	-0.2190952908867217	0.06819969252817698	
Wdr44	-0.7188194148264578	0.010632647403801128	
Ocrl	0.21356653617999014	0.001588479944292945	
Helb	-0.23522911019183157	0.3063801591914703	
Cpsf6	-0.5270180343695159	0.4294674344955893	
Lpcat4	0.5975699942802027	0.020989796083177685	
Ift122	0.12833415102948567	0.00016684557105880378	
Fndc3b	0.23635904100460203	0.03700356907579862	
Gpbp1	-0.4525010433495574	0.5490309621081196	
Rprd2	-0.41423910157716937	0.9902657972561715	
Wwc2	-0.34944172126328094	0.2622761346244644	
Senp5	-0.5507556202564693	0.10778636308459522	
Rcbtb1	-0.5158542239946	0.22735241547037158	
Szrd1	-0.748923754973434	0.11365750369595076	
Tbc1d31	0.9937227061995113	0.00022183296115414468	
Polr3g	-1.0718363109710491	0.000611082822022134	
Dnajc8	-0.7980960711636921	0.00739936605923329	
Zc3h11a	-0.211559008457251	0.10142113285491437	
Eif4g1	-0.4370919416277903	0.7862676851833574	
Kiaa1328	-0.46218279254607886	0.8167007771850634	
Ptpdc1	-0.22738584012036267	0.05196141009403708	
Soga3	-2.149510239053107	0.0001714790379584917	
Tonsl	-0.5458228896539371	0.29965293331701226	
Hdac4	0.25444097086318834	0.0007264474090231858	
Rbm26	-0.7984422756096173	0.00005227106365522619	
Zranb3	-0.34835453216733075	0.6269255366524699	
Znf740	-0.11566651017734805	0.03453914587926401	
Sri	-0.33828188684961236	0.34981808991195806	
Znf511	-0.31018217574203816	0.5996717806983952	
Xpnpep1	-0.6642618962416152	0.009320160492087443	
Slx4	-0.07063945140362726	0.02823448543970019	
Zmiz1	-0.4939945073736911	0.3985413089736757	
Ppp2r2a	-0.7336707591503998	0.01716956522400153	
Heatr6	-0.2633152202293699	0.0009432083023626436	
Kdm2b	0.21843966029444287	0.0026776743049457532	
Ankle2	-0.051913994557531436	0.18332711940870955	
	-0.5375861876168625	0.5404249495736122	
Psd2	-0.30252536803807367	0.3744041584913093	
Tnpo3	-0.4241455938698341	0.940975694618959	
Smek1	-0.6410861021317088	0.017709339554121187	
Whsc1l1	-0.14329997142691453	0.04380067787484272	
Casc4	-0.714378717294601	0.14636304437498018	
Nudt16	-0.09117690150532062	0.166927952308606	
Znf280c	0.1621704013033426	0.000006362952824111264	
Sik3	-0.3412117628106594	0.5613726113516752	
Ints1	-0.3211083893301788	0.23831872024276246	
Atg2a	-0.2688720162881174	0.004073001363601408	
Snrnp200	-0.4765259364677464	0.1716026225671084	
Fam222b	-1.0289734449935175	0.005031774635603865	
Abcf1	0.036071166390292723	0.14536982363699794	
Inppl1	-0.18422608477807675	0.016841065045850777	
Rrp12	0.2380736065148166	0.037750979593895194	
Smug1	-0.5164129417308737	0.27518361973809846	
Znf728	-0.33564356434820664	0.3288541328594235	
Dhx57	0.015276967667474333	0.09686641633516112	
Cep135	-0.5926369814693163	0.000004929960874356566	
Smchd1	-0.19621401177821413	6.388639540136129e-7	
Uggt1	-0.08908375422141662	0.000011707852683810133	
Gga2	-1.085074377080924	0.0000032911486715327983	
Slc39a10	0.37406769893929626	0.000001003437229437965	
Ttyh3	-0.8706733655534484	0.1454147075844409	
Xpo1	-0.5436898468230178	0.023671922912549236	
Nes	-1.4537412582995597	0.0002606168592080902	
Nwd2	-0.18056757344712343	0.20499044974481528	
Polr2m	-0.6491951114856277	0.004558921897611312	
Adat2	-0.7615021427514771	0.05997297936453991	
Txndc15	0.3295342319532815	0.007778220271849525	
Filip1l	-1.212122576422656	0.0031101308599314923	
Sepsecs	-0.4099600594491166	0.9626963082060208	
Senp6	-0.15799473319205595	0.2508829919639811	
Tsen2	0.47460773474397033	0.00002320507956667948	
Alg8	0.27433296314283917	0.04649840112572423	
Pcnp	-0.7412140525670511	0.009174586758826483	
Sat2	-0.14003875929452186	0.12163955108114233	
Tatdn1	0.013178943458993128	0.11080421082249367	
Snx6	-0.7192028046725011	0.00420343421393197	
Ano6	-0.4362935703767959	0.8339730982600619	
Kif15	-0.3136865357429608	0.2916886509803476	
Kif11	-0.39174467153875414	0.8483814850891865	
Fhod1	0.36822516910287784	0.0022013864871469513	
Fkbp15	-0.9173153099540151	0.004026398654682226	
Ddx51	-0.29053144611347265	0.18429772145837567	
Oxsr1	-0.6451432032852932	0.0026167598313311916	
Arhgef18	-0.39340686683446824	0.7531916751311707	
Mtss1l	-0.1156789692295441	0.00011897238208789638	
Galnt10	0.4710350617604676	0.00015172003236604175	
Smarcd3	-0.9348321690240177	0.000010464294453060338	
Atl2	0.019393910457844783	0.11259106640482856	
Dcaf13	-0.49888808736074397	0.6060323729974562	
Bcr	-0.4614462568740912	0.7331679664330355	
Bend3	-0.21733349877214603	0.31459710831570664	
Ahdc1	-0.6212335045847607	0.21299778901685162	
Dennd5a	-0.17904665343319093	0.2496724793790559	
Prkab2	-0.6659780032271515	0.023576140796164508	
Txlna	-1.0983589162529155	0.00004777033710727442	
Rexo4	-0.7835466680270995	0.00014412875889370058	
Gapvd1	-0.6942377520229686	0.010198773868522831	
Adat3	-0.9950320440750999	0.0035043074463606883	
Herc4	-0.6968864343086709	0.013941190252410394	
Ptpn23	-0.746799379302718	0.0005069136853896682	
Ccdc117	-0.44826542428486843	0.660598313443142	
Lrpprc	-0.28044273792108215	0.35715201128770746	
Ano8	0.06330049337038568	0.16717131470657243	
Galnt2	-0.09733342215578812	0.000011181527937870385	
Fbxl19	-0.3358199459315161	0.6458324803002665	
Kdm3a	-0.18673123438447115	0.43365516119018044	
Ints6	-0.2500501354857911	0.30273001397966837	
Hltf	-0.1260778290248061	0.10117877170745276	
Mff	-0.5348865777597633	0.10180054138091477	
Iqce	-0.12906622953309876	0.04996205967503981	
Magee1	0.6868770080789768	0.006329572497509259	
Ppp2r5a	-0.178816293111238	0.02694069328936533	
	-0.351017564660211	0.474456657391622	
Shb	-1.3837008332933853	1.036450669520238e-7	
Pigs	0.20663534510524445	0.06828638684788875	
Trak1	-1.2270940130812842	0.002801020831729996	
Smarcc2	-0.4490310645949726	0.674797027289187	
Phldb1	-0.6341581221253142	0.0014324759931013346	
Ecm29	-0.5370090782764698	0.29753824615557384	
Fbxo42	-0.7732272212572238	0.10253365385323272	
Kmt2d	0.1319008308908569	0.005068616236843137	
Dync1li2	-0.8980069952335497	0.0002293481265678777	
Msl1	-0.13721495234546868	0.05533328466315077	
Srsf1	-0.5576788070901536	0.043593369340603066	
Ccdc85b	-0.402657301791512	0.9401539098211017	
